0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
0.6,0.0,909,909,909,0.9901,1.0,0.0099
